station_id,station_name,latitude,longitude,elevation_m,climate_zone,cluster,temperature_c,pressure_hpa,relative_humidity_pct,temp_z,press_z,rh_z,max_z,decision,confidence,severity,neighbors_evaluated
43900000903,Malappuram Manjeri AWS,11.12,76.12,68.0,Coastal Plains,coastal_plains,24.4,1008.5,97,0.05,1.06,-0.17,1.06,NORMAL,0.95,NONE,5
43311099999,M.O. Amini,11.117,72.733,3.0,Island Territories,island_territories,28.7,1013.5,77,0.25,-0.15,-0.34,0.34,NORMAL,0.95,NONE,5
43900000832,Tiruppur AWS,11.11,77.34,295.0,Coastal Plains,coastal_plains,24.8,977.3,89,0.05,-0.66,-0.84,0.84,NORMAL,0.95,NONE,5
43900000821,Mayiladuthurai AWS,11.1,79.65,14.0,Coastal Plains,coastal_plains,28.6,1009.0,83,-0.4,-0.33,1.18,1.18,NORMAL,0.95,NONE,5
43321099999,Coimbatore,11.031,77.044,403.6,Coastal Plains,bengaluru,23.3,968.6,96,-0.62,1.22,-0.17,1.22,NORMAL,0.95,NONE,5
43319099999,Coimbatore,11.0,76.967,409.0,Coastal Plains,coastal_plains,23.4,966.2,97,-0.5,0.38,0.17,0.5,NORMAL,0.95,NONE,5
43342099999,K. Paramathy,10.95,78.083,181.0,Coastal Plains,coastal_plains,27.6,998.4,73,0.13,2.6,-0.9,2.6,PROBABLE_FAULT,0.76,LOW,5
43346099999,Karaikal,10.917,79.833,7.0,Coastal Plains,coastal_plains,29.4,1010.1,76,0.24,-0.04,-0.17,0.24,NORMAL,0.95,NONE,5
43266099999,M.O. Agathi Airport,10.85,72.467,3.0,Island Territories,island_territories,28.4,1013.6,79,-0.19,-0.08,0.0,0.19,NORMAL,0.95,NONE,5
43312099999,Agatti,10.85,72.467,4.0,Island Territories,island_territories,28.4,1013.6,79,-0.19,0.08,0.0,0.19,NORMAL,0.95,NONE,5
43334099999,Androth,10.8,73.983,5.0,Island Territories,island_territories,29.7,1013.0,72,1.1,-0.32,-1.18,1.18,NORMAL,0.95,NONE,5
43330099999,Thanjavur,10.783,79.133,68.0,Coastal Plains,coastal_plains,27.9,1004.4,78,-0.55,0.37,1.01,1.01,NORMAL,0.95,NONE,5
43900000908,Ponnani Coastal AWS,10.77,75.92,5.0,Coastal Plains,coastal_plains,24.7,1012.7,97,-0.09,-2.11,-0.34,2.11,NORMAL,0.95,NONE,5
43900000835,Tiruvarur AWS,10.77,79.64,10.0,Coastal Plains,coastal_plains,29.1,1009.8,76,-0.24,0.04,-0.17,0.24,NORMAL,0.95,NONE,5
43335099999,Palakkad,10.767,76.65,97.0,Coastal Plains,coastal_plains,24.0,1002.8,99,-1.09,-1.35,0.34,1.35,NORMAL,0.95,NONE,5
43343099999,Tiruchirapalli Town,10.767,78.717,88.0,Coastal Plains,coastal_plains,28.2,1001.8,72,0.27,-0.15,-0.84,0.84,NORMAL,0.95,NONE,5
43347099999,Nagappattinam,10.767,79.85,9.0,Coastal Plains,coastal_plains,29.4,1010.4,77,0.25,0.36,0.17,0.36,NORMAL,0.95,NONE,5
43344099999,Tiruchirappalli,10.765,78.71,87.8,Coastal Plains,coastal_plains,28.2,1001.5,72,0.27,-0.37,-0.84,0.84,NORMAL,0.95,NONE,5
43364099999,Hut Bay,10.583,92.55,5.0,Island Territories,island_territories,25.0,1007.6,96,-0.46,-1.2,0.0,1.2,NORMAL,0.95,NONE,5
230009599999,2300095_010 AWS,10.556,94.042,1.0,Island Territories,island_territories,27.3,1010.4,84,1.92,-0.33,-2.02,2.02,NORMAL,0.95,NONE,5
43337099999,Kavaratti Heliport,10.542,72.616,9.1,Island Territories,island_territories,28.2,1013.5,80,-0.33,0.43,0.17,0.43,NORMAL,0.95,NONE,5
43900000905,Thrissur Vellanikkara AWS,10.54,76.28,41.0,Coastal Plains,coastal_plains,24.6,1011.5,99,0.11,1.59,0.34,1.59,NORMAL,0.95,NONE,5
2300095_999999,2300095_009 AWS,10.532,94.102,100.0,Island Territories,island_territories,26.8,1010.5,86,2.04,3.72,-1.69,3.72,PROBABLE_FAULT,0.76,LOW,5
43357099999,Thrissur,10.517,76.217,39.0,Coastal Plains,coastal_plains,25.2,1012.0,96,0.61,1.77,-0.34,1.77,NORMAL,0.95,NONE,5
43345099999,Kudimiamalai,10.4,78.667,123.0,Coastal Plains,coastal_plains,27.2,998.8,81,-0.38,0.8,0.54,0.8,NORMAL,0.95,NONE,5
43900000825,Pudukkottai AWS,10.38,78.82,100.0,Coastal Plains,coastal_plains,27.8,1000.1,77,0.09,-0.33,-0.17,0.33,NORMAL,0.95,NONE,5
43900000816,Dindigul AWS,10.37,77.98,265.0,Coastal Plains,coastal_plains,26.9,980.3,87,0.6,-0.57,0.27,0.6,NORMAL,0.95,NONE,5
43349099999,Vedaranniyam,10.367,79.85,4.0,Coastal Plains,coastal_plains,29.5,1010.1,77,0.3,-0.28,0.17,0.3,NORMAL,0.95,NONE,5
43348099999,Atiramapattinam,10.333,79.383,6.0,Coastal Plains,coastal_plains,28.8,1010.9,75,-0.27,0.09,-0.34,0.34,NORMAL,0.95,NONE,5
230045499999,2300454_012 AWS,10.308,72.608,100.0,Island Territories,island_territories,28.0,1013.7,82,0.19,7.89,0.51,7.89,SENSOR_FAULT,0.946,HIGH,5
43341099999,Valparai,10.283,77.0,1041.0,Coastal Plains,coastal_plains,20.7,902.8,97,0.45,0.43,-0.34,0.45,NORMAL,0.95,NONE,5
43339099999,Kodaikanal,10.233,77.467,2343.0,Coastal Plains,coastal_plains,11.7,779.0,100,-0.45,1.19,0.51,1.19,NORMAL,0.95,NONE,5
43336099999,Cochin Int. Airport Nedumbassery,10.15,76.4,7.7,Coastal Plains,coastal_plains,24.3,1012.9,98,-0.9,-0.11,0.34,0.9,NORMAL,0.95,NONE,5
43900000897,Idukki Munnar Hill AWS,10.09,77.06,1530.0,Coastal Plains,coastal_plains,17.4,857.1,99,0.35,1.09,0.0,1.09,NORMAL,0.95,NONE,5
43327099999,Karaikudi,10.067,78.8,92.0,Coastal Plains,coastal_plains,27.6,1002.3,78,-0.21,0.84,0.17,0.84,NORMAL,0.95,NONE,5
43900000829,Theni AWS,10.01,77.48,290.0,Coastal Plains,coastal_plains,25.8,978.5,80,0.29,-1.1,-3.2,3.2,PROBABLE_FAULT,0.76,LOW,5
43356099999,Periakulam,10.0,77.133,300.0,Coastal Plains,coastal_plains,19.3,894.8,99,-5.14,-12.94,0.0,12.94,SENSOR_FAULT,0.98,HIGH,5
43351099999,Fort Cochin,9.967,76.233,3.0,Coastal Plains,coastal_plains,25.4,1013.7,94,0.5,0.18,-0.67,0.67,NORMAL,0.95,NONE,5
43353099999,Cochin,9.946,76.272,2.4,Coastal Plains,coastal_plains,25.5,1013.5,94,0.58,-0.02,-0.67,0.67,NORMAL,0.95,NONE,5
43359099999,Madurai,9.917,78.117,133.0,Coastal Plains,coastal_plains,27.2,995.5,85,-0.08,-0.84,0.0,0.84,NORMAL,0.95,NONE,5
43900000827,Sivaganga AWS,9.85,78.48,102.0,Coastal Plains,coastal_plains,27.5,1000.1,83,0.08,-0.21,-0.34,0.34,NORMAL,0.95,NONE,5
43360099999,Madurai,9.835,78.093,139.9,Coastal Plains,coastal_plains,27.0,996.5,85,-0.21,0.6,0.0,0.6,NORMAL,0.95,NONE,5
43361099999,Tondi,9.733,79.033,5.0,Coastal Plains,coastal_plains,28.9,1011.1,73,0.41,-0.21,-0.67,0.67,NORMAL,0.95,NONE,5
43900000902,Kottayam Kumarakom AWS,9.59,76.52,8.0,Coastal Plains,coastal_plains,24.4,1011.6,98,-0.32,-0.98,0.0,0.98,NORMAL,0.95,NONE,5
43900000837,Virudhunagar AWS,9.58,77.96,117.0,Coastal Plains,coastal_plains,27.4,999.9,83,0.21,0.85,-0.34,0.85,NORMAL,0.95,NONE,5
43900000898,Idukki Peermade AWS,9.57,76.99,915.0,Coastal Plains,coastal_plains,19.1,900.5,100,0.5,-0.86,0.17,0.86,NORMAL,0.95,NONE,5
43352099999,Alapuzha,9.55,76.417,4.0,Coastal Plains,coastal_plains,24.8,1013.8,99,-0.42,0.33,0.51,0.51,NORMAL,0.95,NONE,5
43358099999,Kovilangulam,9.55,78.083,103.0,Coastal Plains,coastal_plains,27.2,1000.3,86,-0.16,-0.06,0.51,0.51,NORMAL,0.95,NONE,5
43355099999,Kottayam,9.533,76.6,78.0,Coastal Plains,coastal_plains,24.0,1011.8,99,-0.27,5.23,0.17,5.23,SENSOR_FAULT,0.786,HIGH,5
43900000896,Alappuzha Coastal AWS,9.5,76.33,4.0,Coastal Plains,coastal_plains,25.3,1012.9,96,0.42,-0.46,-0.34,0.46,NORMAL,0.95,NONE,5
43363099999,Pamban,9.283,79.217,11.0,Coastal Plains,coastal_plains,29.7,1010.3,73,1.33,-0.43,-0.67,1.33,NORMAL,0.95,NONE,5
43900000904,Pathanamthitta Konni AWS,9.27,76.79,31.0,Coastal Plains,coastal_plains,23.9,1010.3,98,-0.35,0.11,0.0,0.35,NORMAL,0.95,NONE,5
43367099999,Car Nicobar,9.167,92.833,10.0,Island Territories,island_territories,24.7,1011.5,96,-0.23,0.86,0.17,0.86,NORMAL,0.95,NONE,5
43368099999,Car Nicobar(In-Afb),9.15,92.817,14.0,Island Territories,island_territories,24.7,1008.5,96,-0.2,-0.1,0.17,0.2,NORMAL,0.95,NONE,5
43354099999,Punalur,9.0,76.917,34.0,Coastal Plains,coastal_plains,24.3,994.2,97,-0.5,-10.5,0.0,10.5,SENSOR_FAULT,0.98,HIGH,5
43900000828,Tenkasi AWS,8.96,77.3,143.0,Coastal Plains,coastal_plains,25.2,995.4,86,0.37,-0.6,-1.69,1.69,NORMAL,0.95,NONE,5
43900000901,Kollam Coastal AWS,8.89,76.6,12.0,Coastal Plains,coastal_plains,25.3,1012.4,96,0.29,0.06,-0.17,0.29,NORMAL,0.95,NONE,5
04337999999,Tuticorin New Port AWS,8.8,78.15,3.7,Coastal Plains,coastal_plains,28.6,1010.8,68,0.42,-0.9,-0.84,0.9,NORMAL,0.95,NONE,5
43900000830,Thoothukudi Tuticorin AWS,8.76,78.13,8.0,Coastal Plains,coastal_plains,28.7,1011.2,69,0.52,-0.28,-0.67,0.67,NORMAL,0.95,NONE,5
43379099999,Tuticorin New Port,8.75,78.183,2.0,Coastal Plains,coastal_plains,28.7,1011.4,69,0.49,-0.63,-0.67,0.67,NORMAL,0.95,NONE,5
43376099999,Palayankottai,8.733,77.75,51.0,Coastal Plains,coastal_plains,27.8,1007.2,73,-0.42,0.77,0.67,0.77,NORMAL,0.95,NONE,5
43900000907,Varkala Coastal AWS,8.73,76.71,18.0,Coastal Plains,coastal_plains,25.0,1008.8,97,0.06,-1.94,0.17,1.94,NORMAL,0.95,NONE,5
43900000831,Tirunelveli Palayamkottai AWS,8.73,77.7,47.0,Coastal Plains,coastal_plains,27.7,1007.7,73,-0.52,0.79,0.67,0.79,NORMAL,0.95,NONE,5
43373099999,Trivandrum Met.Obs./Thumba,8.533,76.867,7.0,Coastal Plains,coastal_plains,25.0,1013.7,98,-0.06,0.19,0.34,0.34,NORMAL,0.95,NONE,5
43371099999,Thiruvananthapuram,8.483,76.95,64.0,Coastal Plains,coastal_plains,25.0,1012.3,96,0.31,1.51,-0.17,1.51,NORMAL,0.95,NONE,5
43372099999,Thiruvananthapuram Intl,8.482,76.92,4.6,Coastal Plains,coastal_plains,25.0,1013.2,96,-0.29,-0.19,0.0,0.29,NORMAL,0.95,NONE,5
43369099999,Minicoy,8.3,73.15,2.0,Island Territories,island_territories,28.8,1014.0,76,-0.08,-7.78,0.0,7.78,SENSOR_FAULT,0.939,HIGH,3
04336999999,Minicoy AWS,8.2813,73.0581,1.8,Island Territories,island_territories,28.9,1013.2,76,0.08,-8.33,0.0,8.33,SENSOR_FAULT,0.972,HIGH,3
43900000819,Kanyakumari Nagercoil AWS,8.18,77.41,40.0,Coastal Plains,coastal_plains,25.0,1007.0,91,-0.61,-1.34,0.19,1.34,NORMAL,0.95,NONE,5
43374099999,Kovalam,8.083,77.25,35.0,Coastal Plains,coastal_plains,27.1,1013.2,89,1.74,0.71,-1.18,1.74,NORMAL,0.95,NONE,5
43377099999,Kanniyakumari,8.083,77.5,37.0,Coastal Plains,coastal_plains,26.0,1012.8,86,-0.91,1.71,-0.29,1.71,NORMAL,0.95,NONE,5
230045399999,2300453_012 AWS,8.074,73.283,100.0,Island Territories,island_territories,29.1,1014.0,74,0.75,8.18,-0.34,8.18,SENSOR_FAULT,0.963,HIGH,2
43382099999,Nancowry,7.983,93.533,26.0,Island Territories,island_territories,24.1,999.1,95,-0.42,-4.85,-0.17,4.85,SENSOR_FAULT,0.763,HIGH,3
43385099999,Kondul,7.217,93.733,8.0,Island Territories,island_territories,24.7,1013.2,98,-0.01,1.06,0.34,1.06,NORMAL,0.95,NONE,3
230046099999,2300460_014 AWS,6.565,88.377,100.0,Coastal Plains,coastal_plains,27.3,1012.8,85,0.0,0.0,0.0,0.0,NORMAL,0.95,NONE,0
